ID,lb,ub,pfba_wt,pfba_sec_met
CYTDK2,0.0,-8.759074594381075e-12,0.0,0.0
XPPT,0.0,-4.379537297190552e-12,0.0,0.0
HXPRT,0.0,-4.749470658030724e-12,0.0,0.0
NDPK5,1.8544868629581035e-10,-7.691944767504802e-12,0.0,0.0
SHK3Dr,0.0,-2.95085455084749e-12,2.4052735777855942e-30,-4.026541635674599e-28
NDPK6,1.8562458431406113e-10,-4.379537297190551e-12,-9.34000972263082e-15,0.0
NDPK8,1.8568064195537355e-10,-4.483596509566396e-12,9.34000972263082e-15,0.0
DHORTS,2.836582503393644e-12,0.0,4.68216257516726e-32,0.0
OMPDC,0.0,-2.0720184903139273e-12,-4.682162575167261e-32,0.0
PYNP2r,1.8421518920438575e-10,-8.827456552385035e-12,0.0,0.0
G5SD,0.0,-7.434889877008798e-12,0.0,0.0
CS,323.33941747574363,323.3394174751751,0.5838297872340434,323.33941747834297
ICDHyr,111.41423450339992,111.41423450280756,0.5838297872340432,111.41423450597567
ALATA_L2,0.0,-1.2051819205099954e-11,0.0,0.0
DURIPP,8.865586628900153e-12,-8.140592373064388e-11,0.0,0.0
ACALD,9.100421171179928e-12,-8.15392116934507e-11,0.0,0.0
PTRCTA,0.0,-1.391955816002451e-12,3.3459157354670432e-16,0.0
ACS,0.0,-3.898357269500531e-12,0.0,0.0
CYSDS,773.3772218084322,773.3772218073047,-1.0024833650287041e-14,773.3772218048275
MAN6PI,6.9187946351288735e-12,0.0,0.0,0.0
PPA,423.8503659447362,423.8503659447321,6.848963882016754e-15,423.8503659447337
APRAUR,0.0,-6.904997775967752e-13,0.0,0.0
TRPAS2,6.699711177343627e-13,33.438476474976085,-6.3596316429509654e-15,0.0
PPCK,0.0,-5.9668083509986695e-12,0.0,0.0
ME1,0.0,-5.9668083509986654e-12,-2.5947378551510055e-16,0.0
DB4PS,0.0,-1.4570113415229281e-12,0.0,0.0
ALAR,0.0,-2.5466815543254868e-11,0.0,0.0
RBFK,0.0,-5.981084876693846e-12,0.0,0.0
ALATA_L,-1000.0,1000.0,0.0,0.0
XYLK,0.0,-5.052531798972679e-12,0.0,0.0
RBK,0.0,-5.277088767815915e-12,0.0,0.0
GLYK,0.0,-6.493292819773464e-12,0.0,0.0
PPM,-1000.0,-1.6485344606524214e-12,1.800105681179317e-15,3.3347227167039744e-13
ASPTA,-423.8503659447034,-423.850365944735,-3.981543543654883e-15,-423.8503659447337
ACP1_FMN,0.0,-2.43145904049847e-12,0.0,0.0
RBFSb,0.0,-3.292338553143858e-13,0.0,0.0
NDP3,0.0,-2.645367897780032e-12,0.0,0.0
CDPPH,0.0,-2.6453678977800315e-12,0.0,0.0
NDP7,0.0,-2.645367897780036e-12,0.0,0.0
FBP,0.0,-2.7684082651186427e-12,0.0,0.0
EX_pi_e,1.3847767843530094e-12,-1.0086494451489929e-12,0.0,2.331134413500118e-12
GLGC,0.0,1.4555927646530282e-12,0.0,0.0
ALATA_D2,0.0,3.2921470546773184e-12,0.0,0.0
PYK,0.0,431.10140403285556,0.1459574468084993,0.0
SHCHD2,0.0,0.0,0.0,0.0
EX_co2_e,1000.0000000000882,1000.0,1.7514893617021385,1000.0
A5PISO,0.0,-2.5351779013155703e-14,1.2496029668151826e-16,0.0
PMDPHT,0.0,6.173061417121671e-14,0.0,0.0
CPPPGO,1.0563601311720589e-11,-5.980613031971451e-14,0.0,0.0
EX_met__L_e,2.4222270523691102e-11,-5.078545561031975e-13,0.0,0.0
GTHOr,6.4565305131061364e-12,-1.1105395400607103e-11,0.0,0.0
ILETA,2.0231105891420935e-12,0.0,0.0,0.0
DHORD5,0.0,-6.123690459351257e-13,0.0,0.0
EX_metsox_S__L_e,0.0,-6.400305760474571e-13,1.8586876018405473e-30,0.0
GLYCTO2,0.0,66.87695294989815,-3.4566261522024597e-16,66.87695294993102
VALTA,-1000.0,1000.0,0.0,0.0
GLYCTO3,0.0,66.87695294988715,0.0,0.0
IPPMIb,3.1531151157230444e-12,0.0,0.0,0.0
GLYCTO4,0.0,66.87695294988721,0.0,0.0
ORPT,2.687901410124565e-12,0.0,4.6821625751672605e-32,0.0
RBFSa,0.0,-3.7788426453450755e-13,0.0,0.0
ACHBS,0.0,-2.438541349924961e-12,0.0,0.0
PFK_3,0.0,-1.6773680856983118e-10,0.0,0.0
DHAD2,0.0,-2.4385413499249614e-12,0.0,0.0
ACLS,3.9614740978081133e-44,-2.983468351184887e-12,0.0,0.0
TRPS2,0.0,33.43847647497424,0.0,0.0
PSCVT,0.0,-1.3603668765118182e-12,2.405273577785594e-30,-4.0265416356745988e-28
G3PD5,0.0,-3.8390447393016537e-11,0.0,0.0
G1PP,0.0,-8.653084967949762e-12,0.0,0.0
PFL,1000.000000000112,1000.0,0.0,1000.0
EX_acgam_e,0.0,0.0,0.0,0.0
ANS,0.0,-1.1021923837056924e-12,0.0,0.0
FRD2,0.0,888.5857654966292,0.0,0.0
FRD3,0.0,888.5857654965978,0.0,0.0
ANPRT,0.0,-1.0693453048072589e-12,0.0,0.0
POX,0.0,-8.087128253175423e-12,0.0,0.0
CHORM,0.0,-1.2504091629766134e-12,0.0,0.0
PTAr,1000.0000000024575,1000.0,8.020316968677789e-15,999.9999999948806
CHORS,0.0,-1.319887895372919e-12,2.4052735777855942e-30,-4.0265416356745988e-28
IGPS,0.0,-1.0692387007685821e-12,0.0,0.0
ACKr,-999.9999999999999,-1000.0000000026407,-8.020316968677789e-15,-999.9999999948806
EX_cellb_e,-496.08120238928774,0.0,-0.14595744680851575,-496.0812023911504
EX_crn_e,7.745239222780947e-13,-1.024431895730921e-11,0.0,0.0
EX_hxan_e,0.0,-9.714765309957222e-13,0.0,0.0
EX_ile__L_e,0.0,-2.7411562281120056e-12,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0
EX_fe3_e,817.4257057523687,817.4257057503271,-7.352540531709741e-30,817.4257057469067
LEUTAi,0.0,-2.8306132581661347e-12,0.0,0.0
EX_lac__L_e,0.0,-1.1442479036544348e-11,0.0,0.0
EX_leu__L_e,0.0,-2.8306132581661334e-12,0.0,0.0
EX_glcn_e,925.2854518277553,925.2854518303178,0.0,925.285451832371
EX_no3_e,-485.12903659537614,-485.12903659431674,1.5741877383813822e-17,-485.1290365963087
EX_h_e,999.9999999997083,1000.0,9.288532973953057e-15,1000.0
DMATT,0.0,5.232973760657742e-13,0.0,0.0
EX_orn_e,0.0,-1.4198041259379839e-12,0.0,0.0
GRTT,0.0,-1.7646909780998212e-13,0.0,0.0
EX_gln__L_e,0.0,-2.607801022247306e-12,0.0,0.0
UPP3S,0.0,-1.847839260718289e-13,0.0,0.0
EX_pro__L_e,0.0,-1.8937602661557816e-12,0.0,0.0
EX_glyc_e,0.0,-8.455859793067682e-12,0.0,0.0
UPPDC1,0.0,-1.8478392607182886e-13,0.0,0.0
EX_man_e,0.0,0.0,0.0,0.0
TMDPP,-6.1683573173892605e-12,-1.6037894125478095e-12,0.0,0.0
EX_ade_e,0.0,-7.508005302989317e-13,0.0,0.0
EX_mn2_e,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0
EX_ac_e,1000.0000000021,1000.0,0.0,999.9999999948805
EX_akg_e,0.0,-2.9699110825126963e-12,0.0,0.0
EX_ala__L_e,0.0,-5.928583660800694e-12,0.0,0.0
EX_arg__L_e,0.0,-1.062938777152182e-12,0.0,0.0
EX_asp__L_e,0.0,-3.4217442733633545e-12,0.0,0.0
EX_pyr_e,0.0,-7.834948018160667e-12,0.0,0.0
EX_succ_e,0.0,-3.842790795735633e-12,0.0,0.0
EX_thymd_e,0.0,-3.339292604125692e-12,0.0,0.0
EX_rib__D_e,-2.925563756247768e-10,0.0,0.0,0.0
EX_tyr__L_e,0.0,-1.0483642029028179e-12,0.0,0.0
EX_cytd_e,0.0,-1.0911861659150914e-12,0.0,0.0
EX_dcyt_e,0.0,-1.0763545092910024e-12,0.0,0.0
