ID,lb,ub,pfba_wt,pfba_sec_met
CYTDK2,0.0,-6.284972542403041e-12,0.0,0.0
XPPT,0.0,-3.4728886433299518e-12,0.0,0.0
HXPRT,0.0,-3.4728886433299514e-12,0.0,0.0
NDPK5,1.3891554573319713e-11,-4.167466371995942e-12,0.0,0.0
SHK3Dr,0.0,-2.3152590955533002e-12,2.4052735777855942e-30,8.55424856141726e-28
NDPK6,1.3891554573319531e-11,-3.4728886433299493e-12,-9.34000972263082e-15,0.0
NDPK8,1.3891554573319796e-11,-3.47288864332995e-12,9.34000972263082e-15,0.0
DHORTS,1.852207276442649e-12,0.0,4.68216257516726e-32,0.0
OMPDC,0.0,-1.852207276442644e-12,-4.682162575167261e-32,0.0
PYNP2r,1.0418665929989905e-11,-3.472888643329949e-12,0.0,0.0
G5SD,0.0,-6.9457772866599035e-12,0.0,0.0
CS,15.050130130008318,15.050130130123943,0.5838297872340434,15.050130130136102
ICDHyr,9.433193193095375,15.050130130127576,0.5838297872340432,15.050130130136106
ALATA_L2,0.0,-1.2584379944025212e-11,0.0,0.0
DURIPP,-3.6916187005288175e-11,-4.742974734065127e-12,0.0,0.0
ACALD,-3.6916187005288175e-11,480.83303803799345,0.0,0.0
PTRCTA,0.0,-2.589807449143075e-12,3.3459157354670432e-16,0.0
ACS,0.0,-4.72259005431973e-12,0.0,0.0
CYSDS,388.47453453449305,388.47453453452937,-1.0024833650287041e-14,388.4745345345629
MAN6PI,-9.836981966179933e-12,0.0,0.0,0.0
PPA,685.5330530530501,685.5330530530432,6.848963882016754e-15,685.5330530530423
APRAUR,0.0,1.8603280099979884e-13,0.0,0.0
TRPAS2,-1.3920257499311245e-12,3.154216952451177e-12,-6.3596316429509654e-15,0.0
PPCK,0.0,3.2265715317318363e-12,0.0,0.0
ME1,0.0,3.22657153173184e-12,-2.5947378551510055e-16,0.0
DB4PS,0.0,6.488349489822921e-13,0.0,0.0
ALAR,0.0,480.8330380380236,0.0,-1.3006392784574752e-14
RBFK,0.0,-2.3041691925982714e-12,0.0,0.0
ALATA_L,-1000.0,902.0667067067081,0.0,-97.93329329329133
XYLK,0.0,0.0,0.0,0.0
RBK,0.0,-6.727925271511703e-13,0.0,0.0
GLYK,0.0,-6.727925271511687e-13,0.0,0.0
PPM,-1000.0,-97.93329329329387,1.800105681179317e-15,-97.93329329329326
ASPTA,-676.6996246246516,-195.8665865865857,-3.981543543654883e-15,-195.8665865865846
ACP1_FMN,0.0,4.6245461990144466e-12,0.0,0.0
RBFSb,0.0,4.335512061576046e-13,0.0,0.0
NDP3,0.0,4.624546199014447e-12,0.0,0.0
CDPPH,0.0,4.624546199014444e-12,0.0,0.0
NDP7,0.0,4.6245461990144466e-12,0.0,0.0
FBP,0.0,6.166061598685944e-12,0.0,0.0
EX_pi_e,-5.414138853449772e-13,1.1398007537504305e-12,0.0,-5.908682399435357e-12
GLGC,0.0,3.887591550834818e-12,0.0,0.0
ALATA_D2,0.0,1.534296469137121e-11,0.0,0.0
PYK,0.0,638.3670870871485,0.1459574468084993,0.0
SHCHD2,0.0,0.0,0.0,0.0
EX_co2_e,1000.0000000000261,1000.0,1.7514893617021385,1000.0
A5PISO,0.0,3.287778148150979e-13,1.2496029668151826e-16,0.0
PMDPHT,0.0,3.3221352626599556e-13,0.0,0.0
CPPPGO,1.168550105659961e-12,1.8889200157713092e-13,0.0,0.0
EX_met__L_e,0.0,1.6870009796026685e-12,0.0,0.0
GTHOr,4.57258736997384e-12,3.935324451016562e-11,0.0,0.0
ILETA,6.755187090242552e-12,0.0,0.0,0.0
DHORD5,0.0,5.3025327076395335e-12,0.0,0.0
EX_metsox_S__L_e,0.0,4.869672894770921e-12,1.8586876018405473e-30,0.0
GLYCTO2,0.0,167.73836837113467,-3.4566261522024597e-16,0.0
VALTA,-1000.0,902.0667067067131,0.0,0.0
GLYCTO3,0.0,167.73836836853573,0.0,0.0
IPPMIb,6.678884473942942e-12,0.0,0.0,0.0
GLYCTO4,0.0,167.73836836852954,0.0,0.0
ORPT,4.452589649295273e-12,0.0,4.6821625751672605e-32,0.0
RBFSa,0.0,1.0338868017781478e-12,0.0,0.0
ACHBS,0.0,-1.4867439461581896e-12,0.0,0.0
PFK_3,0.0,-2.5862072603567978e-11,0.0,-4.6000133374383414e-11
DHAD2,0.0,-1.4867439461581896e-12,0.0,0.0
ACLS,-1.1136720370981911e-13,-4.124688793901911e-12,0.0,0.0
TRPS2,0.0,-6.465518150891977e-12,0.0,0.0
PSCVT,0.0,-9.12779033067104e-13,2.405273577785594e-30,8.554248561417258e-28
G3PD5,0.0,167.73836836831836,0.0,0.0
G1PP,0.0,-1.2051873921386524e-11,0.0,0.0
PFL,1000.0000000000377,1000.0,0.0,1000.0
EX_acgam_e,0.0,0.0,0.0,0.0
ANS,0.0,-1.125185658271383e-12,0.0,0.0
FRD2,0.0,984.9498698698698,0.0,0.0
FRD3,0.0,984.9498698697631,0.0,0.0
ANPRT,0.0,-1.0819113223568806e-12,0.0,0.0
POX,0.0,-1.0638320241919502e-11,0.0,0.0
CHORM,0.0,-3.225635420667022e-12,0.0,0.0
PTAr,1000.0000000000376,1000.0,8.020316968677789e-15,1000.0000000000001
CHORS,0.0,-3.2256354206670217e-12,2.4052735777855942e-30,8.55424856141726e-28
IGPS,0.0,-2.3235509386160664e-12,0.0,0.0
ACKr,-999.9999999999999,-1000.0000000000257,-8.020316968677789e-15,-1000.0000000000001
EX_cellb_e,-548.9666466466348,0.0,-0.14595744680851575,-548.9666466465588
EX_crn_e,2.75394561414736e-13,-2.1358789674895873e-11,0.0,0.0
EX_hxan_e,0.0,-8.486936294660447e-13,0.0,0.0
EX_ile__L_e,0.0,-2.3731988527661834e-12,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0
EX_fe3_e,211.64569569570295,711.6456956957209,-7.352540531709741e-30,211.64569569566143
LEUTAi,0.0,2.133049801018066e-12,0.0,0.0
EX_lac__L_e,0.0,2.3932720563087956e-11,0.0,0.0
EX_leu__L_e,0.0,2.3932720563087966e-12,0.0,0.0
EX_glcn_e,0.0,999.9999999999999,0.0,0.0
EX_no3_e,-596.8398248248055,-346.8398248248395,1.5741877383813822e-17,-346.8398248248249
EX_h_e,1000.000000000061,1000.0,9.288532973953057e-15,1000.0
DMATT,0.0,-2.2158943351609253e-13,0.0,0.0
EX_orn_e,0.0,-2.1318431707237846e-12,0.0,0.0
GRTT,0.0,-2.208992028647337e-13,0.0,0.0
EX_gln__L_e,0.0,0.0,0.0,0.0
UPP3S,0.0,-2.693625718903356e-13,0.0,0.0
EX_pro__L_e,0.0,-3.0332567878085865e-12,0.0,0.0
EX_glyc_e,0.0,-2.3254968706532435e-11,0.0,0.0
UPPDC1,0.0,-2.6936257189033565e-13,0.0,0.0
EX_man_e,0.0,0.0,0.0,0.0
TMDPP,2.7815949369034575e-12,-1.993283031988493e-12,0.0,0.0
EX_ade_e,0.0,-7.583141969521392e-13,0.0,0.0
EX_mn2_e,0.0,0.0,0.0,0.0
