ID,lb,ub,pfba_wt,pfba_sec_met
CYTDK2,0.0,-3.448500744222352e-12,0.0,0.0
XPPT,0.0,-1.724250372111176e-12,0.0,0.0
HXPRT,0.0,-1.7242503721111736e-12,0.0,0.0
NDPK5,5.172751116333534e-12,-2.887645678129047e-12,0.0,0.0
SHK3Dr,109.66395604395593,109.66395604395484,2.4052735777855942e-30,109.66395604395568
NDPK6,5.172751116333549e-12,-2.40637139844087e-12,-9.34000972263082e-15,2.3417360031102335e-13
NDPK8,5.1727511163335164e-12,-2.406371398440868e-12,9.34000972263082e-15,-2.341736003110187e-13
DHORTS,1.5916157281026266e-12,0.0,4.68216257516726e-32,0.0
OMPDC,-1.5800568044738714e-43,-2.2212659062531093e-12,-4.682162575167261e-32,1.131844841046464e-28
PYNP2r,5.1727511163335455e-12,-2.4063713984408675e-12,0.0,0.0
G5SD,0.0,-4.81274279688174e-12,0.0,0.0
CS,241.9467032967022,241.94670329668614,0.5838297872340434,241.94670329667434
ICDHyr,241.94670329670222,241.94670329668622,0.5838297872340432,241.94670329667431
ALATA_L2,0.0,258.40109890102707,0.0,0.0
DURIPP,-3.49208883007734e-13,-3.355787781066134e-12,0.0,2.7522245691749246e-13
ACALD,6.674457393179801e-12,999.9999999999992,0.0,0.0
PTRCTA,0.0,-2.3769724741153983e-13,3.3459157354670432e-16,0.0
ACS,0.0,-3.3277614637615493e-13,0.0,0.0
CYSDS,2.5011104298755446e-12,-8.333016789085974e-13,-1.0024833650287041e-14,0.0
MAN6PI,1.6674069532503615e-12,0.0,0.0,0.0
PPA,767.6476923076916,767.647692307691,6.848963882016754e-15,767.6476923076899
APRAUR,0.0,-9.47726840097513e-14,0.0,0.0
TRPAS2,2.364787251865376e-13,-8.396403903744006e-13,-6.3596316429509654e-15,0.0
PPCK,0.0,-1.6792807807488014e-12,0.0,-1.2980926392345655e-12
ME1,0.0,-1.6792807807487925e-12,-2.5947378551510055e-16,0.0
DB4PS,0.0,-1.9376316700947718e-13,0.0,0.0
ALAR,-1.219313723954562e-13,258.40109890110296,0.0,0.0
RBFK,0.0,7.58952451844694e-13,0.0,0.0
ALATA_L,-1000.0,1000.0,0.0,0.0
XYLK,0.0,0.0,0.0,0.0
RBK,0.0,3.630761709529541e-12,0.0,0.0
GLYK,0.0,4.2174539453829596e-12,0.0,0.0
PPM,-1000.0,-328.9918681318636,1.800105681179317e-15,-328.99186813188885
ASPTA,-758.0532967034075,-3.925612319463823e-13,-3.981543543654883e-15,0.0
ACP1_FMN,0.0,7.121570501587646e-13,0.0,0.0
RBFSb,0.0,8.996977671287824e-14,0.0,0.0
NDP3,0.0,7.197582137030253e-13,0.0,0.0
CDPPH,0.0,7.197582137030256e-13,0.0,0.0
NDP7,0.0,7.197582137030254e-13,0.0,0.0
FBP,0.0,7.197582137030256e-13,0.0,0.0
EX_pi_e,-4.79313238138924e-13,-7.72190567983358e-13,0.0,1.8689223466560984e-11
GLGC,0.0,7.197582137030261e-13,0.0,0.0
ALATA_D2,0.0,258.4010989011141,0.0,0.0
PYK,0.0,616.1761538461582,0.1459574468084993,0.0
SHCHD2,0.0,0.0,0.0,0.0
EX_co2_e,999.9999999999993,1000.0,1.7514893617021385,999.9999999999095
A5PISO,0.0,4.2079562233166765e-13,1.2496029668151826e-16,0.0
PMDPHT,0.0,-7.876075566199344e-13,0.0,0.0
CPPPGO,-7.951896376818157e-14,-5.837639905908314e-13,0.0,0.0
EX_met__L_e,0.0,-3.809843167835333e-12,0.0,0.0
GTHOr,-2.3855689130454106e-13,129.20054945053863,0.0,0.0
ILETA,-2.544606840581816e-13,0.0,0.0,0.0
DHORD5,0.0,-6.3098686639585295e-12,0.0,0.0
EX_metsox_S__L_e,0.0,-4.856818627424622e-12,1.8586876018405473e-30,-1.1763194898233774e-13
GLYCTO2,0.0,1000.0,-3.4566261522024597e-16,0.0
VALTA,-1000.0,1000.0,0.0,0.0
GLYCTO3,0.0,1000.0,0.0,0.0
IPPMIb,-4.826517104429545e-12,0.0,0.0,0.0
GLYCTO4,0.0,758.0532967032844,0.0,0.0
ORPT,-2.2276232789674406e-12,0.0,4.6821625751672605e-32,-1.1318448410464638e-28
RBFSa,0.0,-9.517350938058912e-13,0.0,0.0
ACHBS,0.0,-2.7083132070630707e-12,0.0,0.0
PFK_3,0.0,258.40109890128656,0.0,0.0
DHAD2,0.0,1.101368798202828e-11,0.0,0.0
ACLS,-1.1136720370981778e-13,9.912319183825575e-11,0.0,0.0
TRPS2,0.0,3.304106394608421e-11,0.0,0.0
PSCVT,109.66395604395596,109.66395604396357,2.405273577785594e-30,109.66395604395566
G3PD5,0.0,1000.0,0.0,0.0
G1PP,0.0,-3.0902321016187065e-11,0.0,0.0
PFL,1000.0000000000259,1000.0,0.0,1000.0
EX_acgam_e,0.0,0.0,0.0,0.0
ANS,0.0,-3.053982044703141e-12,0.0,0.0
FRD2,0.0,758.0532967032694,0.0,0.0
FRD3,0.0,758.0532967032692,0.0,0.0
ANPRT,0.0,-2.2875171000438097e-12,0.0,0.0
POX,0.0,-2.7760058446636273e-12,0.0,0.0
CHORM,0.0,-3.850648496065287e-12,0.0,0.0
PTAr,1000.0000000000109,1000.0,8.020316968677789e-15,1000.0
CHORS,109.66395604395596,109.66395604395211,2.4052735777855942e-30,109.6639560439557
IGPS,0.0,-2.2740557378813077e-12,0.0,0.0
ACKr,-999.9999999999998,-1000.0000000000042,-8.020316968677789e-15,-999.9999999999999
EX_cellb_e,-719.3279120879141,0.0,-0.14595744680851575,-675.6314285713613
EX_crn_e,0.0,0.0,0.0,0.0
EX_hxan_e,0.0,-1.6233992322891609e-12,0.0,0.0
EX_ile__L_e,0.0,-6.710050160128477e-12,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0
EX_fe3_e,-9.56411695330344e-13,587.3929670331714,-7.352540531709741e-30,0.0
LEUTAi,0.0,3.941373802658651e-11,0.0,0.0
EX_lac__L_e,0.0,258.40109890137603,0.0,0.0
EX_leu__L_e,0.0,4.69316817480422e-11,0.0,0.0
EX_glcn_e,0.0,1000.0,0.0,0.0
EX_no3_e,-1000.0,-596.6395604395639,1.5741877383813822e-17,-640.336043956
