ID,lb,ub,pfba_wt,pfba_sec_met
GLCNtex,-1000.0,-3.910827217623592e-11,0.0,-3.8341326516199933e-13
PYK,0.0,817.7764990022495,107.34310720462014,172.9328305481639
NH4tex,-601.6562859075233,-210.96472867204648,-126.99084334706708,-337.21889888758994
NADPHQR2,0.0,1000.0,0.0,0.0
H2Stex,1.5601696269017194e-11,0.0,0.0,0.0
DHAtex,-261.69204021136727,-5.204079601683518e-13,0.0,-2.2358452760050015e-13
DHAtpp,-261.6920402112924,4.075239750419272e-14,0.0,-2.2358452760050015e-13
NO3R2pp,0.0,1000.0,98.11795253808742,481.2201016493714
NO3t7pp,0.0,1000.0,98.11795253808744,481.2201016493714
TKT2,-49.2874811386125,-49.28748113869604,-24.646937928801925,-49.287481138678906
PSCVT,46.68910896065489,46.68910896065585,9.728294145839174,46.68910896065488
SHK3Dr,46.6891089606549,46.689108960651794,9.728294145839172,46.68910896065488
CHORS,46.6891089606549,46.689108960646685,9.728294145839174,46.68910896065488
PGI,-1000.0,305.55064677906483,353.34856494467425,174.70462667303912
NO3tex,640.8719853183715,1000.0000000000005,488.3737426247258,735.562612980067
NTRIR3pp,0.0,1000.0,129.68992900604064,213.51591134379092
PPA,176.60955433347902,176.60955433346157,102.6879247038452,176.60955433347726
ADK1,-1000.0,1000.0,71.28452746643498,145.2061570960669
NO3R2bpp,0.0,1000.0,390.25579008663846,254.3425113306956
GLCDpp,0.0,1000.0,0.0,0.0
